'Goiana',"{absis:-34.99999312, ordinat:-7.559604473}",57764
'Timbauba',"{absis:-35.32002527, ordinat:-7.499608135}",51327
'Bacabal',"{absis:-44.79998926, ordinat:-4.229988588}",57296
'Braganca',"{absis:-46.76999821, ordinat:-1.05002765}",56864
'Obidos',"{absis:-55.52000676, ordinat:-1.910026836}",26278
'Guajara-Miram',"{absis:-65.34994938, ordinat:-10.80002684}",51852
'Porto Nacional',"{absis:-48.41994918, ordinat:-10.70003294}",9129
'Dourados',"{absis:-54.80999841, ordinat:-22.23002684}",144743
'Governador Valadares',"{absis:-41.97000696, ordinat:-18.87002521}",201317
'Pirapora',"{absis:-44.92998132, ordinat:-17.33001585}",55910
'Juiz de Fora',"{absis:-43.3749858, ordinat:-21.77000324}",464764
'Santa Maria',"{absis:-53.80000838, ordinat:-29.68331867}",239211
'Passo Fundo',"{absis:-52.41998926, ordinat:-28.25002114}",164047
'Xapeco',"{absis:-52.64002751, ordinat:-27.10001382}",154794
'Joinville',"{absis:-48.83994938, ordinat:-26.31995807}",710737
'Juazeiro do Norte',"{absis:-39.32001367, ordinat:-7.210013409}",222861
'Nova Vicosa',"{absis:-39.37001062, ordinat:-17.88000812}",30250
'Alagoinhas',"{absis:-38.42999048, ordinat:-12.13999673}",123379
'Juazeiro',"{absis:-40.49996749, ordinat:-9.420007712}",95132
'Vitória',"{absis:-40.36599634, ordinat:-20.32399331}",1008328
'Joao Pessoa',"{absis:-34.87607117, ordinat:-7.10113513}",803441
'Campina Grande',"{absis:-35.88001693, ordinat:-7.230012188}",383098
'Nova Friburgo',"{absis:-42.54004968, ordinat:-22.25999917}",162676
'Aracatuba',"{absis:-50.45000615, ordinat:-21.20998574}",166305
'Sena Madureira',"{absis:-68.66997929, ordinat:-9.070003236}",23354
'Fonte Boa',"{absis:-66.09160954, ordinat:-2.513814271}",13974
'Eirunepe',"{absis:-69.87380762, ordinat:-6.66002114}",19462
'Manicore',"{absis:-61.29748356, ordinat:-5.812165915}",17802
'Barcelos',"{absis:-62.92389592, ordinat:-0.97499347}",9968
'Tonantins',"{absis:-67.80189274, ordinat:-2.872707093}",2722
'Tefe',"{absis:-64.69998906, ordinat:-3.36001585}",48189
'Coari',"{absis:-63.12998153, ordinat:-4.079971905}",51897
'Sao Cabriel da Cachoeira',"{absis:-67.08330611, ordinat:-0.133236065}",15231
'Novo Airao',"{absis:-60.94378422, ordinat:-2.620784486}",9049
'Itacoatiara',"{absis:-58.43998356, ordinat:-3.140029278}",51509
'Parintins',"{absis:-56.74000981, ordinat:-2.610035788}",64428
'Natal',"{absis:-60.26994938, ordinat:-6.983825664}",980588
'Crato',"{absis:-63.03996118, ordinat:-7.46389972}",164149
'Imperatriz',"{absis:-47.49000594, ordinat:-5.520039043}",203339
'Balsas',"{absis:-46.04999048, ordinat:-7.520020326}",39761
'Breves',"{absis:-50.4900037, ordinat:-1.680015036}",46818
'Jacareacanga',"{absis:-57.65000594, ordinat:-6.266608461}",31661
'Tucurui',"{absis:-49.71999903, ordinat:-3.679996319}",38472
'Itaituba',"{absis:-55.92502079, ordinat:-4.258617331}",78532
'Conceicao do Araguaia',"{absis:-49.29002527, ordinat:-8.250001608}",27115
'Abaetetuba',"{absis:-48.88488014, ordinat:-1.724530694}",78735
'Principe da Beira',"{absis:-64.41664718, ordinat:-12.41667234}",956
'Araguaina',"{absis:-48.21001367, ordinat:-7.190014629}",50444
'Palmas',"{absis:-48.2877867, ordinat:-10.23773558}",215793
'Teofilo Otoni',"{absis:-41.50000981, ordinat:-17.87003457}",86865
'Uberaba',"{absis:-47.9500037, ordinat:-19.7799955}",234807
'Januaria',"{absis:-44.36998967, ordinat:-15.47999957}",25753
'Mato Grosso',"{absis:-59.95002059, ordinat:-15.00002887}",1612
'Aripuana',"{absis:-60.64000431, ordinat:-9.169997133}",26983
'Sinop',"{absis:-55.45998458, ordinat:-11.84998859}",8961
'Jaguarao',"{absis:-53.36998295, ordinat:-32.5600423}",26020
'Bage',"{absis:-54.10001591, ordinat:-31.32001463}",102519
'Londrina',"{absis:-51.17998743, ordinat:-23.30003904}",496035
'Criciuma',"{absis:-49.38996749, ordinat:-28.68002073}",183085
'Aracati',"{absis:-37.77003076, ordinat:-4.559994284}",28126
'Ico',"{absis:-38.84999068, ordinat:-6.400037009}",15820
'Parnaiba',"{absis:-41.76996749, ordinat:-2.910017478}",125699
'Picos',"{absis:-41.43998763, ordinat:-7.079995505}",47694
'Arapiraca',"{absis:-36.66999455, ordinat:-9.750013409}",177115
'Jequie',"{absis:-40.07999312, ordinat:-13.85002155}",131524
'Ilheus',"{absis:-39.05000431, ordinat:-14.7800423}",193060
'Canavieiras',"{absis:-38.96000981, ordinat:-15.64004148}",26375
'Santa Maria da Vitoria',"{absis:-44.21002527, ordinat:-13.38999795}",13176
'Irece',"{absis:-41.87001306, ordinat:-11.29999632}",48079
'Xique-Xique',"{absis:-42.73001225, ordinat:-10.82002562}",18633
'Linhares',"{absis:-40.05002079, ordinat:-19.38999347}",86413
'Campos',"{absis:-41.32002079, ordinat:-21.74995278}",378943
'Mossoro',"{absis:-37.34000533, ordinat:-5.190033347}",202294
'Aracaju',"{absis:-37.11996708, ordinat:-10.90002073}",587765
'Laranjal do Jari',"{absis:-52.48001144, ordinat:-0.850039857}",43344
'Amapa',"{absis:-50.80001062, ordinat:2.049989847}",1947
'Vila Velha',"{absis:-51.21665186, ordinat:3.21666282}",742413
'Santos',"{absis:-46.33294266, ordinat:-23.95372393}",1060201
'Bauru',"{absis:-49.08001225, ordinat:-22.33002073}",307929
'Iguape',"{absis:-47.56994938, ordinat:-24.72000405}",23602
'Franca',"{absis:-47.39001205, ordinat:-20.53002724}",281149
'Garanhuns',"{absis:-36.50003076, ordinat:-8.890014222}",107115
'Caruaru',"{absis:-35.98001083, ordinat:-8.280025616}",238732
'Rio Branco',"{absis:-67.80000655, ordinat:-9.966589336}",257642
'São Luís',"{absis:-44.26599085, ordinat:-2.515984681}",524692
'Porto Velho',"{absis:-63.90001205, ordinat:-8.750022767}",289534
'Alvorada',"{absis:-49.08200179, ordinat:-12.47000242}",9273
'Corumba',"{absis:-57.65000594, ordinat:-19.01601113}",70035
'Belo Horizonte',"{absis:-43.91500452, ordinat:-19.91502602}",3974112
'Montes Claros',"{absis:-43.86002079, ordinat:-16.72002724}",300022
'Uberlandia',"{absis:-48.27998356, ordinat:-18.89999754}",484862
'Colider',"{absis:-55.45057947, ordinat:-10.81728676}",27139
'Alta Floresta',"{absis:-55.90998295, ordinat:-9.900030091}",40466
'Cuiaba',"{absis:-56.08498519, ordinat:-15.56960651}",603143
'Pelotas',"{absis:-52.33002059, ordinat:-31.75001422}",299270
'Caxias do Sul',"{absis:-51.17003972, ordinat:-29.17999022}",377580
'Ponta Grossa',"{absis:-50.16004968, ordinat:-25.09000731}",271321
'Teresina',"{absis:-42.7800092, ordinat:-5.095000388}",746860
'Maceio',"{absis:-35.72997441, ordinat:-9.619995505}",1000215
'Vitoria da Conquista',"{absis:-40.83999841, ordinat:-14.85001219}",272320
'Barreiras',"{absis:-45.00000289, ordinat:-12.13999673}",86245
'Vila Velha',"{absis:-40.31798893, ordinat:-20.36760822}",742413
'Natal',"{absis:-35.24000431, ordinat:-5.780023174}",925521
'Campinas',"{absis:-47.10002975, ordinat:-22.90001178}",1911277
'Sorocaba',"{absis:-47.46998132, ordinat:-23.49000161}",561071
'Ribeirao Preto',"{absis:-47.82998519, ordinat:-21.17003986}",520774
'Petrolina',"{absis:-40.50996688, ordinat:-9.380010153}",227817
'Cruzeiro do Sul',"{absis:-72.66996769, ordinat:-7.629987774}",56862
'Manaus',"{absis:-60.00001754, ordinat:-3.100031719}",1636622
'Caxias',"{absis:-43.35002608, ordinat:-4.833000876}",134640
'Santarem',"{absis:-54.69997929, ordinat:-2.433250713}",209737
'Maraba',"{absis:-49.11597905, ordinat:-5.349971905}",166182
'Vilhena',"{absis:-60.11659957, ordinat:-12.71660236}",63231
'Ji-Parana',"{absis:-61.96700342, ordinat:-10.83330646}",65016
'Campo Grande',"{absis:-54.61662521, ordinat:-20.45003213}",687723
'Florianopolis',"{absis:-48.52002059, ordinat:-27.57998452}",568783
'Feira de Santana',"{absis:-38.9700092, ordinat:-12.25001585}",449194
'Boa Vista',"{absis:-60.66599756, ordinat:2.816092955}",202299
'Macapá',"{absis:-51.0500212, ordinat:0.033007018}",433781
'Belem',"{absis:-48.48002303, ordinat:-1.450003236}",1787368
'Brasilia',"{absis:-47.91605229, ordinat:-15.78334023}",3139979
'Porto Alegre',"{absis:-51.20001205, ordinat:-30.05001463}",2644870
'Curitiba',"{absis:-49.3199976, ordinat:-25.420013}",2291430
'Fortaleza',"{absis:-38.57998132, ordinat:-3.750017884}",2958717
'Salvador',"{absis:-38.47998743, ordinat:-12.9699719}",3081422
'Goiania',"{absis:-49.30002466, ordinat:-16.72002724}",1596597
'Recife',"{absis:-34.91560551, ordinat:-8.075645326}",2564549
'Rio de Janeiro',"{absis:-43.22502079, ordinat:-22.92502317}",6879087
'Sao Paulo',"{absis:-46.62501998, ordinat:-23.55867959}",14433147
'Bandar Seri Begawan',"{absis:114.9332841, ordinat:4.883331115}",218250
'Lovec',"{absis:24.71900459, ordinat:43.13799911}",42211
'Montana',"{absis:23.23700161, ordinat:43.41400203}",47445
'Razgrad',"{absis:26.53599663, ordinat:43.53399903}",38285
'Sliven',"{absis:26.33001013, ordinat:42.67937034}",87346
'Plovdiv',"{absis:24.7539823, ordinat:42.15397605}",319089
'Pernik',"{absis:23.02271846, ordinat:42.60999473}",80625
'Vratsa',"{absis:23.56253048, ordinat:43.20998395}",68287
'Shumen',"{absis:26.92935339, ordinat:43.27000612}",75487
'Khaskovo',"{absis:25.5632869, ordinat:41.94378216}",72805
'Stara Zagora',"{absis:25.6227148, ordinat:42.42313275}",128315
'Pleven',"{absis:24.61337073, ordinat:43.42376935}",110445
'Turnovo',"{absis:25.65552934, ordinat:43.08624473}",53115
'Kyustendil',"{absis:22.6911108, ordinat:42.28427818}",49676
'Dobrich',"{absis:27.83999548, ordinat:43.58505149}",73813
'Varna',"{absis:27.89528926, ordinat:43.21564252}",245522
'Ruse',"{absis:25.97333939, ordinat:43.85369143}",170254
'Burgas',"{absis:27.47464311, ordinat:42.51460004}",174254
'Sofia',"{absis:23.31665401, ordinat:42.68334943}",1029913
'Fada Ngourma',"{absis:0.360999451, ordinat:12.05499605}",33910
'Orodara',"{absis:-4.907996452, ordinat:10.97399705}",18632
'Solenzo',"{absis:-4.0833333, ordinat:12.1833333}",10385
'Nouna',"{absis:-3.860000519, ordinat:12.7289971}",29048
'Dedougou',"{absis:-3.464000439, ordinat:12.455001}",45341
'Gorom Gorom',"{absis:-0.233297546, ordinat:14.45000398}",6691
'Djibo',"{absis:-1.627001421, ordinat:14.09900404}",22223
'Tougan',"{absis:-3.069998409, ordinat:13.06899899}",17590
'Kombissiri',"{absis:-1.333997543, ordinat:12.06399605}",30137
'Ziniare',"{absis:-1.293002442, ordinat:12.57699605}",12703
'Yako',"{absis:-2.262995501, ordinat:12.95399712}",22904
'Reo',"{absis:-2.466944513, ordinat:12.33349214}",37535
'Leo',"{absis:-2.097998529, ordinat:11.09400299}",26884
'Sapouy',"{absis:-1.7736111, ordinat:11.5544444}",3837
'Boulsa',"{absis:-0.568997532, ordinat:12.65699714}",17489
'Zorgo',"{absis:-0.611000429, ordinat:12.24299707}",23892
'Koupela',"{absis:-0.356003514, ordinat:12.17700004}",32052
'Po',"{absis:-1.134998478, ordinat:11.16900002}",17924
'Manga',"{absis:-1.064996408, ordinat:11.66200198}",15173
'Diebougou',"{absis:-3.248000411, ordinat:10.95200113}",12732
'Gaoua',"{absis:-3.174002407, ordinat:10.32499811}",28023
'Bogande',"{absis:-0.1379965, ordinat:12.96900003}",9854
'Dori',"{absis:-0.027998519, ordinat:14.0339971}",37806
'Sebba',"{absis:0.530443, ordinat:13.4364122}",3273
'Diapaga',"{absis:1.796004571, ordinat:12.07700108}",26013
'Koudougou',"{absis:-2.369995159, ordinat:12.25047833}",85339
'Ouahigouya',"{absis:-2.419992108, ordinat:13.5704236}",70300
'Kaya',"{absis:-1.090047446, ordinat:13.09037539}",39623
'Tenkodogo',"{absis:-0.369703818, ordinat:11.78040367}",37883
'Banfora',"{absis:-4.760004315, ordinat:10.63044802}",45903
'Bobo Dioulasso',"{absis:-4.289981325, ordinat:11.1799752}",346035
'Ouagadougou',"{absis:-1.524723756, ordinat:12.37031598}",992228
'Cankuzo',"{absis:30.51669662, ordinat:-3.166703921}",6585
'Karusi',"{absis:30.16299648, ordinat:-3.099995968}",10705
'Rutana',"{absis:29.99300455, ordinat:-3.93100195}",20893
'Ruyigi',"{absis:30.2439966, ordinat:-3.481001905}",38458
'Bubanza',"{absis:29.36670351, ordinat:-3.083300984}",12728
'Kayanza',"{absis:29.5667016, ordinat:-2.899997879}",19443
'Makamba',"{absis:29.79999964, ordinat:-4.133303903}",19642
'Ngozi',"{absis:29.82500157, ordinat:-2.912003884}",21506
'Kirundo',"{absis:30.0972222, ordinat:-2.5847222}",6083
'Muramvya',"{absis:29.61199862, ordinat:-3.260997006}",18041
'Bururi',"{absis:29.61657955, ordinat:-3.950729147}",20066
'Muyinga',"{absis:30.31726029, ordinat:-2.852346579}",71076
'Gitega',"{absis:29.84359411, ordinat:-3.426006654}",23167
'Bujumbura',"{absis:29.36000606, ordinat:-3.37608722}",331700
'Kampong Spoe',"{absis:104.5189986, ordinat:11.4519961}",33231
'Kampong Thum',"{absis:104.8889977, ordinat:12.71199613}",19951
'Prey Veng',"{absis:105.3240036, ordinat:11.48399998}",74000
'Phnum Tbeng Meanchey',"{absis:104.9667037, ordinat:13.816701}",24380
'Stoeng Treng',"{absis:105.9740016, ordinat:13.52300408}",29665
'Kracheh',"{absis:106.0239967, ordinat:12.46899612}",19975
'Senmonorom',"{absis:107.1999997, ordinat:12.44999711}",7944
'Lumphat',"{absis:106.9810026, ordinat:13.50700214}",19205
'Svay Rieng',"{absis:105.8010036, ordinat:11.0799991}",23956
'Sisophon',"{absis:102.9833158, ordinat:13.58375612}",36760
'Krong Koh Kong',"{absis:102.9849329, ordinat:11.61753897}",30285
'Pursat',"{absis:103.9166955, ordinat:12.53369102}",32961
'Kampong Cham',"{absis:105.4500386, ordinat:12.00044191}",72491
'Kompong Chhnang',"{absis:104.6666239, ordinat:12.25047833}",65817
'Kampot',"{absis:104.1833459, ordinat:10.61708966}",36398
'Takeo',"{absis:104.7833093, ordinat:10.98375978}",15264
'Battambang',"{absis:103.2000468, ordinat:13.10001304}",152608
'Siem Reap',"{absis:103.8500329, ordinat:13.36663759}",97199
'Phnom Penh',"{absis:104.9166345, ordinat:11.55003013}",1466000
'Buea',"{absis:9.231003513, ordinat:4.155003087}",90088
'Bafang',"{absis:10.17998816, ordinat:5.170393696}",86916
'Foumban',"{absis:10.89999589, ordinat:5.730385355}",64399
'Bafoussam',"{absis:10.40994828, ordinat:5.490425841}",290768
'Kumba',"{absis:9.439981647, ordinat:4.640374368}",131122
'Eyumojok',"{absis:8.983317015, ordinat:5.750358296}",5798
'Limbe',"{absis:9.190022744, ordinat:4.030385761}",142290
'Kribi',"{absis:9.910030476, ordinat:2.940426452}",31473
'Nkongsamba',"{absis:9.940002806, ordinat:4.960406513}",105069
'Edea',"{absis:10.11999182, ordinat:3.800477314}",109506
'Wum',"{absis:10.07002071, ordinat:6.400421976}",42601
'Kumbo',"{absis:10.68000932, ordinat:6.220381286}",89728
'Bafia',"{absis:11.23000159, ordinat:4.750393493}",41201
'Mbalmayo',"{absis:11.50001094, ordinat:3.520391051}",53501
'Eseka',"{absis:10.76661902, ordinat:3.650408955}",14102
'Bertoua',"{absis:13.67998124, ordinat:4.580429707}",153286
'Abong Mbang',"{absis:13.18331905, ordinat:3.983696105}",7698
'Batouri',"{absis:14.366606, ordinat:4.433694477}",42271
'Belabo',"{absis:13.30000443, ordinat:4.933689798}",11455
'Meiganga',"{absis:14.28996985, ordinat:6.520492166}",54864
'Ngaoundere',"{absis:13.57998734, ordinat:7.320365823}",134322
'Tibati',"{absis:12.63332678, ordinat:6.46698122}",22096
'Kontcha',"{absis:12.23329952, ordinat:7.967018859}",5846
'Guider',"{absis:13.94001705, ordinat:9.930387389}",83319
'Mbe',"{absis:13.6000378, ordinat:7.850436828}",3950
'Douala',"{absis:9.709991006, ordinat:4.060409769}",1622041
'Ebolowa',"{absis:11.15000647, ordinat:2.900015481}",83687
'Bamenda',"{absis:10.15001583, ordinat:5.959983743}",419567
'Garoua',"{absis:13.39002478, ordinat:9.30001243}",365436
'Maroua',"{absis:14.32469641, ordinat:10.59556643}",260656
'Yaounde',"{absis:11.51665076, ordinat:3.866700662}",1335793
'Selkirk',"{absis:-96.88332178, ordinat:50.15002545}",9819
'Berens River',"{absis:-97.03331262, ordinat:52.36655682}",522
'Pukatawagan',"{absis:-101.3166171, ordinat:55.73327639}",431
'Gimli',"{absis:-96.99998133, ordinat:50.63330345}",2316
'Island Lake',"{absis:-94.7665776, ordinat:53.96658836}",10
'Melville',"{absis:-102.7999891, ordinat:50.93331097}",4226
'Weyburn',"{absis:-103.8500025, ordinat:49.66656659}",9302
'La Ronge',"{absis:-105.3000173, ordinat:55.10000755}",3427
'Stony Rapids',"{absis:-105.8332664, ordinat:59.26657493}",152
'Camrose',"{absis:-112.8166386, ordinat:53.01669802}",15747
'Hinton',"{absis:-117.5833503, ordinat:53.39998212}",10077
'Vegreville',"{absis:-112.0499671, ordinat:53.49997601}",5745
'Stettler',"{absis:-112.6832876, ordinat:52.33296714}",5449
'Lac La Biche',"{absis:-111.964701, ordinat:54.77193972}",2952
'Wetaskiwin',"{absis:-113.3832966, ordinat:52.96657188}",11562
'Meander River',"{absis:-117.6829824, ordinat:59.03328168}",200
'Creston',"{absis:-116.516697, ordinat:49.09996035}",4816
'Cranbrook',"{absis:-115.7666653, ordinat:49.5166791}",17990
'Terrace',"{absis:-128.5833248, ordinat:54.49999249}",14772
'Chilliwack',"{absis:-121.949983, ordinat:49.16664878}",51942
'Hall Beach',"{absis:-81.23608303, ordinat:68.76746684}",654
'Lutselke',"{absis:-110.7333291, ordinat:62.40005292}",102
'Hay River',"{absis:-115.7000027, ordinat:60.84999249}",3774
'Déline',"{absis:-123.4166635, ordinat:65.18334556}",393
'Paulatuk',"{absis:-123.9833214, ordinat:69.38332176}",294
'Tsiigehtchic',"{absis:-133.7499862, ordinat:67.43328575}",175
'Owen Sound',"{absis:-80.84998519, ordinat:44.56664532}",22625
'Orillia',"{absis:-79.41666183, ordinat:44.59997662}",33830
'Kapuskasing',"{absis:-82.43332524, ordinat:49.4166852}",8732
'Thessalon',"{absis:-83.55000126, ordinat:46.24997927}",1416
'Geraldton',"{absis:-86.96664026, ordinat:49.71664105}",1290
'Belleville',"{absis:-77.38334924, ordinat:44.16666974}",43990
'Sarnia',"{absis:-82.3999681, ordinat:42.96663963}",113585
'Peterborough',"{absis:-78.33326542, ordinat:44.29996909}",79752
'Oshawa',"{absis:-78.84997807, ordinat:43.87999473}",349476
'London',"{absis:-81.24998661, ordinat:42.9699986}",340900
'Kitchener',"{absis:-80.50000655, ordinat:43.44999514}",413056
'New Liskeard',"{absis:-79.66664657, ordinat:47.50000633}",5203
'Brockville',"{absis:-75.69531275, ordinat:44.5892796}",25172
'Big Beaver House',"{absis:-89.88328394, ordinat:52.94998374}",10
'Port-Menier',"{absis:-64.34799504, ordinat:49.82257774}",263
'Riviere-du-Loup',"{absis:-69.53331161, ordinat:47.83329348}",16403
'Drummondville',"{absis:-72.4833641, ordinat:45.88333498}",56806
'Sherbrooke',"{absis:-71.89998885, ordinat:45.40000531}",134549
'Cap-Chat',"{absis:-66.68330469, ordinat:49.09996035}",1475
'Baie-Comeau',"{absis:-68.15799504, ordinat:49.22266604}",8808
'Natashquan',"{absis:-61.81065637, ordinat:50.19134076}",722
'Eastmain',"{absis:-78.51669092, ordinat:52.23333498}",335
'Schefferville',"{absis:-66.81665572, ordinat:54.80000002}",471
'Salluit',"{absis:-75.65950098, ordinat:62.18259849}",106
'Amos',"{absis:-78.11666366, ordinat:48.56663373}",10475
'Joliette',"{absis:-73.43330611, ordinat:46.03332583}",40066
'St.-Jerome',"{absis:-73.99998987, ordinat:45.7666496}",66693
'St-Augustin',"{absis:-58.64699935, ordinat:51.2423102}",3961
'Rouyn-Noranda',"{absis:-79.03324854, ordinat:48.25001223}",24312
'La Sarre',"{absis:-79.20003422, ordinat:48.8000045}",6366
'New Glasgow',"{absis:-62.63331934, ordinat:45.58327578}",19883
'Liverpool',"{absis:-64.72001367, ordinat:44.03995913}",4331
'Amherst',"{absis:-64.21658187, ordinat:45.81656903}",8631
'Baddeck',"{absis:-60.75397669, ordinat:46.09998842}",852
'Deer Lake',"{absis:-57.42691878, ordinat:49.17440025}",3953
'La Scie',"{absis:-55.58300033, ordinat:49.96701337}",817
'Hopedale',"{absis:-60.21667098, ordinat:55.44996035}",442
'Happy Valley - Goose Bay',"{absis:-60.29999923, ordinat:53.29998822}",4309
'Port Hope Simpson',"{absis:-56.30001083, ordinat:52.53329083}",197
'Tofino',"{absis:-125.9031487, ordinat:49.15207146}",1655
'Steinbach',"{absis:-96.68330815, ordinat:49.51709251}",9668
'Nelson House',"{absis:-98.85002344, ordinat:55.80045575}",2500
'Shamattawa',"{absis:-92.08327885, ordinat:55.85037518}",870
'Oxford House',"{absis:-95.26659876, ordinat:54.95040428}",184
'Yorkton',"{absis:-102.4665469, ordinat:51.21706626}",14377
'Swift Current',"{absis:-107.766611, ordinat:50.28373822}",14804
'Biggar',"{absis:-107.9832902, ordinat:52.05040041}",2130
'Kindersley',"{absis:-109.1332976, ordinat:51.46697349}",4316
'Meadow Lake',"{absis:-108.4347356, ordinat:54.13011843}",5081
'Hudson Bay',"{absis:-102.3832961, ordinat:52.8504291}",1909
'Lethbridge',"{absis:-112.8332784, ordinat:49.70049217}",64594
'Brooks',"{absis:-111.9000021, ordinat:50.56705426}",13453
'Lake Louise',"{absis:-116.1832807, ordinat:51.43369387}",1248
'Athabasca',"{absis:-113.2665853, ordinat:54.71703351}",2399
'Fort Chipewyan',"{absis:-111.1499962, ordinat:58.71709943}",3222
'Bella Bella',"{absis:-128.1172809, ordinat:52.14840476}",1400
'Sandspit',"{absis:-131.8332815, ordinat:53.24040529}",538
'Campbell River',"{absis:-125.2499882, ordinat:50.01708783}",29941
'Port Hardy',"{absis:-127.4999801, ordinat:50.71707094}",2295
'Nanaimo',"{absis:-123.9342911, ordinat:49.14602021}",82698
'Quesnel',"{absis:-122.4832837, ordinat:52.98367678}",13788
'Abbotsford',"{absis:-122.2999874, ordinat:49.05037681}",151683
'Dawson Creek',"{absis:-120.233266, ordinat:55.76696942}",10676
'Penticton',"{absis:-119.5832799, ordinat:49.50037518}",34035
'Nelson',"{absis:-117.2832911, ordinat:49.48365786}",10796
'Lillooet',"{absis:-121.9332656, ordinat:50.68371381}",2893
'Powell River',"{absis:-124.5499793, ordinat:49.88371096}",7999
'Revelstoke',"{absis:-118.1833395, ordinat:51.0004645}",7600
'Burns Lake',"{absis:-125.7665975, ordinat:54.21701235}",2633
'Dease Lake',"{absis:-130.033288, ordinat:58.45034568}",303
'Coral Harbour',"{absis:-83.17658736, ordinat:64.15377016}",834
'Baker Lake',"{absis:-96.01665633, ordinat:64.31699017}",1584
'Norman Wells',"{absis:-126.8499681, ordinat:65.28372703}",650
'Fort McPherson',"{absis:-134.8949809, ordinat:67.49152508}",1069
'Burwash Landing',"{absis:-139.0000017, ordinat:61.35037539}",73
'Orangeville',"{absis:-80.08333948, ordinat:43.91707257}",30812
'Little Current',"{absis:-81.93332992, ordinat:45.96702496}",1595
'Chapleau',"{absis:-83.40001042, ordinat:47.83370689}",2663
'Wawa',"{absis:-84.78333683, ordinat:48.00041506}",2174
'Hearst',"{absis:-83.66658329, ordinat:49.70049217}",4894
'Marathon',"{absis:-86.36665104, ordinat:48.75039512}",4627
'Sioux Lookout',"{absis:-91.9166482, ordinat:50.26296429}",4570
'Red Lake',"{absis:-93.83330123, ordinat:51.03369244}",1765
'Deer Lake',"{absis:-94.06659448, ordinat:52.61703249}",3743
'Cat Lake',"{absis:-91.79998865, ordinat:51.71703575}",277
'Cornwall',"{absis:-74.73333012, ordinat:45.01705711}",47601
'Kingston',"{absis:-76.48330082, ordinat:44.23371991}",108297
'Barrie',"{absis:-79.7000037, ordinat:44.38376243}",150886
'Parry Sound',"{absis:-80.03300663, ordinat:45.33370445}",6787
'Wiarton',"{absis:-81.13330123, ordinat:44.73368939}",2182
'Cobalt',"{absis:-79.68331222, ordinat:47.38370852}",1372
'Cochrane',"{absis:-81.01656417, ordinat:49.06701662}",4441
'Nipigon',"{absis:-88.24997278, ordinat:49.01704551}",1204
'Atikokan',"{absis:-91.61658899, ordinat:48.75039512}",3625
'Rimouski',"{absis:-68.51668115, ordinat:48.43374778}",35584
'Saint-Georges',"{absis:-70.66665328, ordinat:46.117145}",26149
'Victoriaville',"{absis:-71.96667729, ordinat:46.05040489}",37963
'Chevery',"{absis:-59.60978296, ordinat:50.48132306}",284
'Mistassini',"{absis:-73.86658716, ordinat:50.41706341}",2645
'Kangirsuk',"{absis:-69.99909713, ordinat:60.02482322}",549
'Shawinigan',"{absis:-72.733323, ordinat:46.55037437}",41751
'Matagami',"{absis:-77.63328231, ordinat:49.75038576}",1574
'Mont-Laurier',"{absis:-75.50002751, ordinat:46.55037437}",11642
'Pembroke',"{absis:-77.11664718, ordinat:45.85026206}",15551
'Radisson',"{absis:-77.61656498, ordinat:53.78362795}",270
'Saint John',"{absis:-66.07667505, ordinat:45.26704185}",71153
'Edmundston',"{absis:-68.3332815, ordinat:47.37941937}",17894
'Shelburne',"{absis:-65.31935694, ordinat:43.76560895}",2553
'Antigonish',"{absis:-61.99819015, ordinat:45.62691652}",5871
'Windsor',"{absis:-64.12911951, ordinat:44.98059938}",3759
'Digby',"{absis:-65.7604928, ordinat:44.62258506}",3000
'Stephenville',"{absis:-58.56656498, ordinat:48.55040733}",6666
'Argentia',"{absis:-53.98999679, ordinat:47.30043194}",1063
'St. Anthony',"{absis:-55.5999502, ordinat:51.3837486}",224
'Channel-Port aux Basques',"{absis:-59.15004358, ordinat:47.56700482}",3232
'Buchans',"{absis:-56.86659123, ordinat:48.81703188}",685
'Trout River',"{absis:-58.11664413, ordinat:49.48365786}",452
'Churchill Falls',"{absis:-63.98067896, ordinat:53.52640851}",75
'Forteau',"{absis:-56.94999699, ordinat:51.45038535}",448
'Trepassey',"{absis:-53.36329085, ordinat:46.73697797}",398
'Brochet',"{absis:-101.6665957, ordinat:57.88322268}",278
'Lynn Lake',"{absis:-101.0499667, ordinat:56.85002993}",482
'Gillam',"{absis:-94.69996668, ordinat:56.34998293}",1281
'North Battleford',"{absis:-108.2833494, ordinat:52.76663576}",15721
'Prince Albert',"{absis:-105.7499899, ordinat:53.20002016}",29643
'Courtenay',"{absis:-124.9999777, ordinat:49.68333559}",28946
'Kelowna',"{absis:-119.4833118, ordinat:49.89998903}",110207
'Pangnirtung',"{absis:-65.75002832, ordinat:66.13331341}",1320
'Holman',"{absis:-117.7499809, ordinat:70.73336855}",449
'Dryden',"{absis:-92.83333643, ordinat:49.78332949}",7862
'Attawapiskat',"{absis:-82.43332524, ordinat:52.91662661}",1802
'Hamilton',"{absis:-79.82999577, ordinat:43.24998151}",620501
'Windsor',"{absis:-83.03334029, ordinat:42.33329327}",265068
'Trois-Rivières',"{absis:-72.54994918, ordinat:46.34997316}",118051
'Sept-Îles',"{absis:-66.36001693, ordinat:50.31608767}",25686
'Corner Brook',"{absis:-57.93334782, ordinat:48.94999534}",19742
